order_id,distribution_center_name,delivery_days
39402,Mobile AL,6
39504,Mobile AL,6
39606,Los Angeles CA,6
39606,Port Authority of New York/New Jersey NY/NJ,6
39626,Charleston SC,6
39687,Charleston SC,6
39718,Charleston SC,6
39718,Chicago IL,6
39718,Mobile AL,6
39803,Memphis TN,6
39803,Houston TX,6
39860,Houston TX,6
39860,Memphis TN,6
39871,Charleston SC,6
39927,Savannah GA,6
40066,Port Authority of New York/New Jersey NY/NJ,6
40097,Houston TX,6
40097,Los Angeles CA,6
40099,Charleston SC,6
40169,Charleston SC,6
40174,Chicago IL,6
40223,Houston TX,6
40230,Chicago IL,6
40596,Charleston SC,6
40601,New Orleans LA,6
40601,Port Authority of New York/New Jersey NY/NJ,6
40633,Charleston SC,6
40633,Charleston SC,6
40634,New Orleans LA,6
40676,Charleston SC,6
40680,Houston TX,6
40680,Port Authority of New York/New Jersey NY/NJ,6
40799,Mobile AL,6
40889,Houston TX,6
40889,Philadelphia PA,6
40936,Chicago IL,6
41028,Memphis TN,6
41115,Houston TX,6
41259,Charleston SC,6
41259,Los Angeles CA,6
41259,Charleston SC,6
41271,Philadelphia PA,6
41341,Philadelphia PA,6
41352,New Orleans LA,6
41391,Los Angeles CA,6
41391,Los Angeles CA,6
41467,Savannah GA,6
41476,Charleston SC,6
41499,Houston TX,6
41502,Philadelphia PA,6
41505,Port Authority of New York/New Jersey NY/NJ,6
41510,Charleston SC,6
41510,Los Angeles CA,6
41510,Memphis TN,6
41571,Port Authority of New York/New Jersey NY/NJ,6
41571,Los Angeles CA,6
41617,Charleston SC,6
41646,Los Angeles CA,6
41646,Houston TX,6
41763,Savannah GA,6
41801,Port Authority of New York/New Jersey NY/NJ,6
41888,Philadelphia PA,6
41890,Houston TX,6
41891,Houston TX,6
41938,Houston TX,6
42054,New Orleans LA,6
42054,Charleston SC,6
42080,New Orleans LA,6
42211,Memphis TN,6
42211,Charleston SC,6
42303,Memphis TN,6
42630,Houston TX,6
42630,Charleston SC,6
42692,Memphis TN,6
42692,Philadelphia PA,6
42911,Memphis TN,6
42980,Los Angeles CA,6
43026,New Orleans LA,6
43100,Chicago IL,6
43111,Port Authority of New York/New Jersey NY/NJ,6
43111,New Orleans LA,6
43157,Charleston SC,6
43177,Port Authority of New York/New Jersey NY/NJ,6
43178,Philadelphia PA,6
43178,Houston TX,6
43245,Chicago IL,6
43245,Port Authority of New York/New Jersey NY/NJ,6
43359,Port Authority of New York/New Jersey NY/NJ,6
43586,Mobile AL,6
43677,Houston TX,6
43691,Los Angeles CA,6
43804,New Orleans LA,6
43933,Memphis TN,6
43959,Chicago IL,6
44019,Los Angeles CA,6
44166,Philadelphia PA,6
44226,Memphis TN,6
44233,Los Angeles CA,6
44238,Chicago IL,6
44238,Los Angeles CA,6
44318,Savannah GA,6
44324,Houston TX,6
44343,Memphis TN,6
44391,Port Authority of New York/New Jersey NY/NJ,6
44398,Charleston SC,6
44398,Chicago IL,6
44411,Los Angeles CA,6
44529,Chicago IL,6
44600,Chicago IL,6
44624,Chicago IL,6
44660,Mobile AL,6
44660,New Orleans LA,6
44689,Houston TX,6
44701,New Orleans LA,6
44702,Memphis TN,6
44710,Houston TX,6
44738,Philadelphia PA,6
44851,Chicago IL,6
44851,Port Authority of New York/New Jersey NY/NJ,6
44851,Los Angeles CA,6
44851,Houston TX,6
44860,Memphis TN,6
44894,Los Angeles CA,6
44894,Savannah GA,6
45132,Memphis TN,6
45132,New Orleans LA,6
45132,Chicago IL,6
45132,Philadelphia PA,6
45229,Port Authority of New York/New Jersey NY/NJ,6
45242,Charleston SC,6
45242,Charleston SC,6
45242,Philadelphia PA,6
45294,Savannah GA,6
45306,Chicago IL,6
45395,Houston TX,6
45509,Memphis TN,6
45558,Houston TX,6
45558,Charleston SC,6
45575,Chicago IL,6
45608,Mobile AL,6
45672,Charleston SC,6
45719,Chicago IL,6
45763,Port Authority of New York/New Jersey NY/NJ,6
45942,Los Angeles CA,6
45968,Charleston SC,6
46002,Philadelphia PA,6
46093,Mobile AL,6
46127,Savannah GA,6
46141,Port Authority of New York/New Jersey NY/NJ,6
46355,Charleston SC,6
46511,Chicago IL,6
46532,Los Angeles CA,6
46625,Charleston SC,6
46640,Chicago IL,6
46677,Chicago IL,6
46777,Los Angeles CA,6
46831,Memphis TN,6
46937,Memphis TN,6
47034,Philadelphia PA,6
47118,Port Authority of New York/New Jersey NY/NJ,6
47118,Chicago IL,6
47153,Savannah GA,6
47153,Los Angeles CA,6
47153,Mobile AL,6
47246,Houston TX,6
47319,Memphis TN,6
47319,Mobile AL,6
47319,New Orleans LA,6
47319,Savannah GA,6
47363,Los Angeles CA,6
47420,Charleston SC,6
47420,Memphis TN,6
47420,Port Authority of New York/New Jersey NY/NJ,6
47420,Memphis TN,6
47449,Chicago IL,6
47594,Memphis TN,6
47716,New Orleans LA,6
47719,Memphis TN,6
47719,Los Angeles CA,6
47720,Philadelphia PA,6
47720,Los Angeles CA,6
47813,New Orleans LA,6
47951,Memphis TN,6
47987,Chicago IL,6
47987,New Orleans LA,6
48014,Memphis TN,6
48036,Chicago IL,6
48091,Los Angeles CA,6
48217,New Orleans LA,6
48275,Memphis TN,6
48283,Memphis TN,6
48356,Savannah GA,6
48456,Chicago IL,6
48517,Houston TX,6
48517,Los Angeles CA,6
48524,Savannah GA,6
48528,Charleston SC,6
48528,Los Angeles CA,6
48623,Memphis TN,6
48662,New Orleans LA,6
48740,Charleston SC,6
48740,New Orleans LA,6
48756,Chicago IL,6
48820,Chicago IL,6
48882,Mobile AL,6
48888,Los Angeles CA,6
48890,Los Angeles CA,6
48942,Houston TX,6
48942,Chicago IL,6
48946,Chicago IL,6
48946,Charleston SC,6
48946,Chicago IL,6
48946,Chicago IL,6
48988,Memphis TN,6
49037,Charleston SC,6
49066,Chicago IL,6
49082,Chicago IL,6
49126,Philadelphia PA,6
49171,New Orleans LA,6
49171,New Orleans LA,6
49295,Los Angeles CA,6
49399,Houston TX,6
49444,Charleston SC,6
49444,Los Angeles CA,6
49486,Memphis TN,6
49503,Port Authority of New York/New Jersey NY/NJ,6
49503,Chicago IL,6
49506,Memphis TN,6
49565,Los Angeles CA,6
49587,Charleston SC,6
49587,Chicago IL,6
49712,Los Angeles CA,6
49712,New Orleans LA,6
49712,Port Authority of New York/New Jersey NY/NJ,6
49733,Chicago IL,6
49813,Charleston SC,6
49813,Charleston SC,6
49839,New Orleans LA,6
49850,Charleston SC,6
49936,Los Angeles CA,6
49937,Savannah GA,6
49999,Memphis TN,6
50076,Mobile AL,6
50088,Savannah GA,6
50124,Houston TX,6
50166,Memphis TN,6
50166,Memphis TN,6
50166,Mobile AL,6
50166,Chicago IL,6
50184,Memphis TN,6
50305,Memphis TN,6
50374,Houston TX,6
50389,New Orleans LA,6
50389,Port Authority of New York/New Jersey NY/NJ,6
50396,Memphis TN,6
50519,Mobile AL,6
50570,Houston TX,6
50581,Mobile AL,6
50730,Port Authority of New York/New Jersey NY/NJ,6
50896,Memphis TN,6
50975,Charleston SC,6
51021,Houston TX,6
51094,Charleston SC,6
51125,Chicago IL,6
51145,Los Angeles CA,6
51340,Philadelphia PA,6
51340,Charleston SC,6
51342,Charleston SC,6
51452,Chicago IL,6
51532,Philadelphia PA,6
51717,Los Angeles CA,6
51735,Charleston SC,6
51737,New Orleans LA,6
51749,Chicago IL,6
51760,Charleston SC,6
51800,Memphis TN,6
51827,Charleston SC,6
51827,New Orleans LA,6
51827,Charleston SC,6
51827,Chicago IL,6
51857,Houston TX,6
51891,Philadelphia PA,6
52036,Los Angeles CA,6
52048,Charleston SC,6
52048,Houston TX,6
52089,Memphis TN,6
52178,Houston TX,6
52199,Mobile AL,6
52244,Charleston SC,6
52244,Memphis TN,6
52244,Houston TX,6
52276,Houston TX,6
52413,Charleston SC,6
52413,Los Angeles CA,6
52413,Savannah GA,6
52413,Los Angeles CA,6
52584,Port Authority of New York/New Jersey NY/NJ,6
52688,Charleston SC,6
52688,Houston TX,6
52688,Chicago IL,6
52845,Chicago IL,6
52845,Chicago IL,6
52918,Houston TX,6
53070,Memphis TN,6
53221,Port Authority of New York/New Jersey NY/NJ,6
53277,New Orleans LA,6
53291,New Orleans LA,6
53291,Memphis TN,6
53362,Charleston SC,6
53381,Houston TX,6
53387,Chicago IL,6
53416,Memphis TN,6
53444,Memphis TN,6
53462,Chicago IL,6
53462,Chicago IL,6
53484,New Orleans LA,6
53570,Memphis TN,6
53637,Houston TX,6
53648,Memphis TN,6
53657,Memphis TN,6
53657,Memphis TN,6
53657,New Orleans LA,6
53754,Memphis TN,6
53780,Chicago IL,6
53861,Charleston SC,6
53861,Houston TX,6
53878,Philadelphia PA,6
54012,Chicago IL,6
54052,Chicago IL,6
54411,Houston TX,6
54681,Chicago IL,6
54681,Chicago IL,6
54681,Mobile AL,6
54707,Memphis TN,6
54721,Chicago IL,6
54861,Philadelphia PA,6
54861,Philadelphia PA,6
54868,Charleston SC,6
55095,Mobile AL,6
55099,Chicago IL,6
55099,Chicago IL,6
55160,Mobile AL,6
55258,Philadelphia PA,6
55404,Houston TX,6
55440,Chicago IL,6
55459,Chicago IL,6
55478,Memphis TN,6
55478,New Orleans LA,6
55478,Chicago IL,6
55518,Houston TX,6
55595,Los Angeles CA,6
55772,Los Angeles CA,6
55869,Memphis TN,6
55961,Memphis TN,6
55965,Chicago IL,6
55975,Los Angeles CA,6
56024,Memphis TN,6
56046,Los Angeles CA,6
56046,Memphis TN,6
56070,Memphis TN,6
56113,Savannah GA,6
56113,Chicago IL,6
56133,Philadelphia PA,6
56142,Houston TX,6
56142,New Orleans LA,6
56151,Charleston SC,6
56154,Los Angeles CA,6
56154,Mobile AL,6
56167,Philadelphia PA,6
56167,Los Angeles CA,6
56218,Houston TX,6
56235,Houston TX,6
56316,Charleston SC,6
56355,Philadelphia PA,6
56355,Chicago IL,6
56355,Philadelphia PA,6
56355,Houston TX,6
56356,Mobile AL,6
56370,Port Authority of New York/New Jersey NY/NJ,6
56458,Chicago IL,6
56512,Los Angeles CA,6
56512,Memphis TN,6
56551,Mobile AL,6
56551,Charleston SC,6
56551,Los Angeles CA,6
56551,Chicago IL,6
56576,Houston TX,6
56576,Philadelphia PA,6
56576,Houston TX,6
56621,Los Angeles CA,6
56623,Port Authority of New York/New Jersey NY/NJ,6
56623,Mobile AL,6
56665,Charleston SC,6
56672,Savannah GA,6
56694,Houston TX,6
56770,Los Angeles CA,6
56770,Charleston SC,6
56779,Philadelphia PA,6
56779,Memphis TN,6
56779,Mobile AL,6
56779,Chicago IL,6
56883,Chicago IL,6
56883,Philadelphia PA,6
56925,Charleston SC,6
56925,Memphis TN,6
56925,Chicago IL,6
56925,Mobile AL,6
57015,Port Authority of New York/New Jersey NY/NJ,6
57015,Memphis TN,6
57109,Mobile AL,6
57109,Houston TX,6
57113,Memphis TN,6
57189,Port Authority of New York/New Jersey NY/NJ,6
57192,Houston TX,6
57238,Charleston SC,6
57242,Port Authority of New York/New Jersey NY/NJ,6
57246,New Orleans LA,6
57253,Memphis TN,6
57253,Chicago IL,6
57253,Memphis TN,6
57264,Savannah GA,6
57323,Charleston SC,6
57323,Chicago IL,6
57549,Philadelphia PA,6
57555,Charleston SC,6
57555,Port Authority of New York/New Jersey NY/NJ,6
57578,Houston TX,6
57580,Charleston SC,6
57626,Mobile AL,6
57626,Philadelphia PA,6
57647,Houston TX,6
57693,Houston TX,6
57748,Mobile AL,6
57817,Houston TX,6
57817,Charleston SC,6
57916,Houston TX,6
57916,Los Angeles CA,6
57919,Houston TX,6
57935,Philadelphia PA,6
58083,Chicago IL,6
58091,Houston TX,6
58094,Savannah GA,6
58122,Mobile AL,6
58172,Chicago IL,6
58172,New Orleans LA,6
58172,Port Authority of New York/New Jersey NY/NJ,6
58235,Mobile AL,6
58235,Memphis TN,6
58256,New Orleans LA,6
58256,Chicago IL,6
58256,Chicago IL,6
58369,Chicago IL,6
58372,Chicago IL,6
58453,Charleston SC,6
58453,Mobile AL,6
58465,New Orleans LA,6
58471,Chicago IL,6
58481,Savannah GA,6
58487,New Orleans LA,6
58487,Houston TX,6
58741,New Orleans LA,6
58818,Port Authority of New York/New Jersey NY/NJ,6
58819,Mobile AL,6
58902,Houston TX,6
58924,Memphis TN,6
58928,Memphis TN,6
58938,Savannah GA,6
59044,New Orleans LA,6
59051,Mobile AL,6
59103,Chicago IL,6
59103,Chicago IL,6
59107,New Orleans LA,6
59223,Chicago IL,6
59223,Charleston SC,6
59344,Houston TX,6
59344,Mobile AL,6
59344,Chicago IL,6
59409,Houston TX,6
59409,Chicago IL,6
59454,Houston TX,6
59508,Savannah GA,6
59548,Memphis TN,6
59572,Memphis TN,6
59720,Charleston SC,6
59720,Charleston SC,6
59720,Chicago IL,6
59720,Chicago IL,6
59729,Mobile AL,6
59729,Chicago IL,6
59737,Memphis TN,6
59887,Chicago IL,6
59994,Charleston SC,6
60027,Chicago IL,6
60072,Los Angeles CA,6
60072,Chicago IL,6
60127,Houston TX,6
60134,Houston TX,6
60161,Memphis TN,6
60361,Chicago IL,6
60361,Chicago IL,6
60413,Philadelphia PA,6
60504,Mobile AL,6
60526,Chicago IL,6
60531,Chicago IL,6
60607,Chicago IL,6
60634,Charleston SC,6
60658,Houston TX,6
60691,Port Authority of New York/New Jersey NY/NJ,6
60691,Los Angeles CA,6
60807,Chicago IL,6
60807,Chicago IL,6
60897,Memphis TN,6
61005,Charleston SC,6
61050,Houston TX,6
61052,Savannah GA,6
61076,Houston TX,6
61085,Chicago IL,6
61085,Houston TX,6
61172,Mobile AL,6
61182,Chicago IL,6
61216,Houston TX,6
61216,Los Angeles CA,6
61266,Houston TX,6
61266,Houston TX,6
61266,Mobile AL,6
61266,Chicago IL,6
61310,Houston TX,6
61333,Charleston SC,6
61333,Chicago IL,6
61355,New Orleans LA,6
61355,Port Authority of New York/New Jersey NY/NJ,6
61355,Los Angeles CA,6
61373,Houston TX,6
61381,Charleston SC,6
61381,Mobile AL,6
61459,Charleston SC,6
61459,Los Angeles CA,6
61459,Philadelphia PA,6
61459,Houston TX,6
61489,Mobile AL,6
61569,Philadelphia PA,6
61615,Chicago IL,6
61669,Charleston SC,6
61669,Port Authority of New York/New Jersey NY/NJ,6
61725,Houston TX,6
61759,Memphis TN,6
61779,New Orleans LA,6
61949,Chicago IL,6
62040,Chicago IL,6
62043,Houston TX,6
62064,Houston TX,6
62086,Charleston SC,6
62086,Savannah GA,6
62099,Mobile AL,6
62099,Houston TX,6
62140,Chicago IL,6
62140,Mobile AL,6
62158,Chicago IL,6
62223,New Orleans LA,6
62236,Mobile AL,6
62404,Charleston SC,6
62609,Mobile AL,6
62628,Chicago IL,6
62628,Houston TX,6
62689,Memphis TN,6
62689,New Orleans LA,6
62697,Los Angeles CA,6
62739,Charleston SC,6
62747,Chicago IL,6
62747,Memphis TN,6
62768,Charleston SC,6
62780,Memphis TN,6
62800,Charleston SC,6
62803,Los Angeles CA,6
63007,New Orleans LA,6
63029,Chicago IL,6
63106,Chicago IL,6
63106,Chicago IL,6
63106,Memphis TN,6
63196,Chicago IL,6
63202,Port Authority of New York/New Jersey NY/NJ,6
63202,Chicago IL,6
63319,Charleston SC,6
63344,Port Authority of New York/New Jersey NY/NJ,6
63344,Los Angeles CA,6
63344,Los Angeles CA,6
63344,Port Authority of New York/New Jersey NY/NJ,6
63391,Charleston SC,6
63414,Savannah GA,6
63414,Los Angeles CA,6
63414,Chicago IL,6
63414,Chicago IL,6
63416,Chicago IL,6
63416,Mobile AL,6
63550,Houston TX,6
63804,Chicago IL,6
63860,Houston TX,6
63991,Houston TX,6
63994,New Orleans LA,6
64052,Mobile AL,6
64322,Houston TX,6
64342,Chicago IL,6
64342,Mobile AL,6
64342,Memphis TN,6
64456,Philadelphia PA,6
64456,Houston TX,6
64456,Los Angeles CA,6
64456,Memphis TN,6
64523,Houston TX,6
64706,Charleston SC,6
64759,Chicago IL,6
64759,New Orleans LA,6
64785,Mobile AL,6
64788,Chicago IL,6
64790,Port Authority of New York/New Jersey NY/NJ,6
64840,Memphis TN,6
64874,Memphis TN,6
64886,Memphis TN,6
64886,Houston TX,6
64917,Memphis TN,6
64917,Los Angeles CA,6
64923,Los Angeles CA,6
65097,Charleston SC,6
65132,Chicago IL,6
65258,Chicago IL,6
65409,New Orleans LA,6
65744,Charleston SC,6
65746,Memphis TN,6
65746,Los Angeles CA,6
65923,Philadelphia PA,6
65971,Houston TX,6
65977,Houston TX,6
66003,Houston TX,6
66111,Chicago IL,6
66170,Houston TX,6
66292,Port Authority of New York/New Jersey NY/NJ,6
66438,Charleston SC,6
66453,Port Authority of New York/New Jersey NY/NJ,6
66456,Savannah GA,6
66471,Mobile AL,6
66743,Los Angeles CA,6
66907,Charleston SC,6
66932,Chicago IL,6
67012,Memphis TN,6
67045,Houston TX,6
67045,Los Angeles CA,6
67045,Memphis TN,6
67248,Port Authority of New York/New Jersey NY/NJ,6
67248,Mobile AL,6
67302,Memphis TN,6
67505,Port Authority of New York/New Jersey NY/NJ,6
67520,Chicago IL,6
67520,Chicago IL,6
67615,Mobile AL,6
67660,Houston TX,6
67699,Houston TX,6
67699,Philadelphia PA,6
67721,Memphis TN,6
67850,New Orleans LA,6
67850,Philadelphia PA,6
67858,Los Angeles CA,6
67858,Mobile AL,6
67858,Chicago IL,6
67858,Los Angeles CA,6
67916,Philadelphia PA,6
67977,Savannah GA,6
67987,Memphis TN,6
68100,Chicago IL,6
68109,Mobile AL,6
68109,Philadelphia PA,6
68121,Philadelphia PA,6
68121,Philadelphia PA,6
68121,Port Authority of New York/New Jersey NY/NJ,6
68121,Port Authority of New York/New Jersey NY/NJ,6
68162,Savannah GA,6
68266,Savannah GA,6
68266,Savannah GA,6
68312,Savannah GA,6
68312,Los Angeles CA,6
68351,New Orleans LA,6
68351,Houston TX,6
68450,Houston TX,6
68513,Philadelphia PA,6
68514,Port Authority of New York/New Jersey NY/NJ,6
68520,Port Authority of New York/New Jersey NY/NJ,6
68520,Memphis TN,6
68524,New Orleans LA,6
68556,New Orleans LA,6
68556,Port Authority of New York/New Jersey NY/NJ,6
68638,Houston TX,6
68638,Memphis TN,6
68671,Chicago IL,6
68698,Charleston SC,6
68698,Memphis TN,6
68741,Memphis TN,6
68787,Savannah GA,6
68908,Port Authority of New York/New Jersey NY/NJ,6
68923,Mobile AL,6
68978,Houston TX,6
68978,Mobile AL,6
69016,New Orleans LA,6
69022,Los Angeles CA,6
69119,Mobile AL,6
69119,Chicago IL,6
69196,Charleston SC,6
69211,Memphis TN,6
69226,Memphis TN,6
69342,Port Authority of New York/New Jersey NY/NJ,6
69342,Charleston SC,6
69363,Memphis TN,6
69580,Memphis TN,6
69587,Charleston SC,6
69606,Chicago IL,6
69606,Houston TX,6
69748,Houston TX,6
69792,Houston TX,6
69827,New Orleans LA,6
69898,New Orleans LA,6
69898,Charleston SC,6
70111,New Orleans LA,6
70112,Memphis TN,6
70141,Memphis TN,6
70141,Chicago IL,6
70148,Charleston SC,6
70178,Chicago IL,6
70344,Los Angeles CA,6
70344,Houston TX,6
70375,New Orleans LA,6
70436,Port Authority of New York/New Jersey NY/NJ,6
70436,Los Angeles CA,6
70526,Memphis TN,6
70526,Chicago IL,6
70588,Savannah GA,6
70625,Chicago IL,6
70725,Los Angeles CA,6
70725,Port Authority of New York/New Jersey NY/NJ,6
70966,Chicago IL,6
71016,Memphis TN,6
71090,Chicago IL,6
71090,Memphis TN,6
71090,Chicago IL,6
71090,Houston TX,6
71121,Charleston SC,6
71259,Charleston SC,6
71262,New Orleans LA,6
71262,Memphis TN,6
71352,Mobile AL,6
71359,Philadelphia PA,6
71482,Memphis TN,6
71565,Port Authority of New York/New Jersey NY/NJ,6
71565,Houston TX,6
71710,Philadelphia PA,6
71729,Mobile AL,6
71729,Los Angeles CA,6
71791,Los Angeles CA,6
71791,Port Authority of New York/New Jersey NY/NJ,6
71948,Los Angeles CA,6
71967,Chicago IL,6
71967,Memphis TN,6
71967,Los Angeles CA,6
71967,Memphis TN,6
71968,Philadelphia PA,6
72149,Philadelphia PA,6
72149,Chicago IL,6
72434,Houston TX,6
72434,Mobile AL,6
72475,Houston TX,6
72499,Chicago IL,6
72507,Chicago IL,6
72652,Chicago IL,6
72779,Chicago IL,6
72932,Chicago IL,6
72942,Houston TX,6
72981,Los Angeles CA,6
72981,Savannah GA,6
72995,Mobile AL,6
72995,Port Authority of New York/New Jersey NY/NJ,6
73041,Houston TX,6
73158,Memphis TN,6
73225,Chicago IL,6
73251,Chicago IL,6
73386,New Orleans LA,6
73386,Houston TX,6
73386,Charleston SC,6
73387,Chicago IL,6
73453,New Orleans LA,6
73453,Savannah GA,6
73463,Mobile AL,6
73463,Philadelphia PA,6
73509,Philadelphia PA,6
73509,Houston TX,6
73683,Chicago IL,6
73700,Memphis TN,6
73827,Charleston SC,6
73856,Houston TX,6
73858,Philadelphia PA,6
73858,Houston TX,6
73858,Houston TX,6
73949,Chicago IL,6
73949,Savannah GA,6
73949,Houston TX,6
73949,Houston TX,6
73961,Los Angeles CA,6
73995,Houston TX,6
74004,Savannah GA,6
74066,Chicago IL,6
74066,Houston TX,6
74066,Mobile AL,6
74103,Savannah GA,6
74137,Chicago IL,6
74137,Chicago IL,6
74306,Houston TX,6
74328,Chicago IL,6
74374,Houston TX,6
74408,Savannah GA,6
74429,Savannah GA,6
74429,Charleston SC,6
74579,Charleston SC,6
74579,Houston TX,6
74579,Savannah GA,6
74583,Houston TX,6
74632,Chicago IL,6
74637,Savannah GA,6
74643,Charleston SC,6
74643,Memphis TN,6
74662,Chicago IL,6
74665,Port Authority of New York/New Jersey NY/NJ,6
74752,Philadelphia PA,6
74785,Los Angeles CA,6
74832,Memphis TN,6
74853,Houston TX,6
74870,Los Angeles CA,6
74928,New Orleans LA,6
74928,Houston TX,6
74944,Mobile AL,6
74984,Houston TX,6
74984,Houston TX,6
74985,Houston TX,6
74985,Houston TX,6
74994,Chicago IL,6
75048,Mobile AL,6
75182,Memphis TN,6
75182,Charleston SC,6
75281,Memphis TN,6
75281,Mobile AL,6
75387,Houston TX,6
75434,Port Authority of New York/New Jersey NY/NJ,6
75434,Chicago IL,6
75434,Mobile AL,6
75565,Port Authority of New York/New Jersey NY/NJ,6
75588,Mobile AL,6
75602,Mobile AL,6
75602,Mobile AL,6
75605,Savannah GA,6
75711,Charleston SC,6
75713,Memphis TN,6
75714,Houston TX,6
75721,Mobile AL,6
75791,Charleston SC,6
75813,Mobile AL,6
75874,Houston TX,6
75874,New Orleans LA,6
75889,Los Angeles CA,6
76044,Savannah GA,6
76237,Los Angeles CA,6
76255,Memphis TN,6
76272,Houston TX,6
76275,Port Authority of New York/New Jersey NY/NJ,6
76407,Charleston SC,6
76407,Port Authority of New York/New Jersey NY/NJ,6
76409,New Orleans LA,6
76440,Memphis TN,6
76444,Houston TX,6
76589,Houston TX,6
76642,Savannah GA,6
76647,Memphis TN,6
76647,Memphis TN,6
76647,New Orleans LA,6
76647,Savannah GA,6
76676,Mobile AL,6
76714,New Orleans LA,6
76742,Charleston SC,6
76744,Philadelphia PA,6
76744,Port Authority of New York/New Jersey NY/NJ,6
76744,Chicago IL,6
76763,Port Authority of New York/New Jersey NY/NJ,6
76763,Memphis TN,6
76923,Chicago IL,6
76923,Mobile AL,6
76923,Houston TX,6
76923,Chicago IL,6
76936,Philadelphia PA,6
76962,Charleston SC,6
76962,Memphis TN,6
76962,Memphis TN,6
76998,New Orleans LA,6
76998,Mobile AL,6
77008,Savannah GA,6
77054,Port Authority of New York/New Jersey NY/NJ,6
77087,Mobile AL,6
77108,Philadelphia PA,6
77108,Savannah GA,6
77120,Mobile AL,6
77120,Charleston SC,6
77214,Port Authority of New York/New Jersey NY/NJ,6
77326,Los Angeles CA,6
77328,Houston TX,6
77328,Memphis TN,6
77405,Chicago IL,6
77447,Houston TX,6
77525,Charleston SC,6
77525,Charleston SC,6
77525,Houston TX,6
77583,New Orleans LA,6
77603,New Orleans LA,6
77775,Philadelphia PA,6
77880,Memphis TN,6
77888,Port Authority of New York/New Jersey NY/NJ,6
77931,Memphis TN,6
77986,Port Authority of New York/New Jersey NY/NJ,6
78008,Houston TX,6
78077,Houston TX,6
78078,New Orleans LA,6
78118,Memphis TN,6
78183,Los Angeles CA,6
78216,Memphis TN,6
78272,New Orleans LA,6
78338,Port Authority of New York/New Jersey NY/NJ,6
78342,Chicago IL,6
78357,Chicago IL,6
78357,Port Authority of New York/New Jersey NY/NJ,6
78514,Philadelphia PA,6
78514,Port Authority of New York/New Jersey NY/NJ,6
78514,Port Authority of New York/New Jersey NY/NJ,6
78514,Los Angeles CA,6
78594,Memphis TN,6
78679,New Orleans LA,6
78685,Houston TX,6
78708,Chicago IL,6
78708,Memphis TN,6
78708,Memphis TN,6
78708,Chicago IL,6
78841,Memphis TN,6
78854,Mobile AL,6
78854,Memphis TN,6
78854,Port Authority of New York/New Jersey NY/NJ,6
78854,Houston TX,6
78866,Mobile AL,6
78866,Houston TX,6
78909,Charleston SC,6
79016,Houston TX,6
79016,Memphis TN,6
79055,Houston TX,6
79056,Memphis TN,6
79056,Port Authority of New York/New Jersey NY/NJ,6
79102,Chicago IL,6
79127,Memphis TN,6
79171,New Orleans LA,6
79171,Savannah GA,6
79347,Port Authority of New York/New Jersey NY/NJ,6
79403,Mobile AL,6
79514,Houston TX,6
79514,Chicago IL,6
79518,Memphis TN,6
79550,Los Angeles CA,6
79550,Chicago IL,6
79571,Los Angeles CA,6
79577,Chicago IL,6
79823,Charleston SC,6
79839,Mobile AL,6
79900,Memphis TN,6
79902,Savannah GA,6
79902,Chicago IL,6
79902,Houston TX,6
79902,Los Angeles CA,6
79909,Philadelphia PA,6
79959,Chicago IL,6
79959,Philadelphia PA,6
79959,Los Angeles CA,6
79959,Charleston SC,6
80070,Los Angeles CA,6
80194,New Orleans LA,6
80235,Houston TX,6
80264,Los Angeles CA,6
80264,Chicago IL,6
80286,Philadelphia PA,6
80449,Los Angeles CA,6
80450,Port Authority of New York/New Jersey NY/NJ,6
80493,Philadelphia PA,6
80545,Los Angeles CA,6
80545,Los Angeles CA,6
80583,Houston TX,6
80583,Chicago IL,6
80681,Savannah GA,6
80786,Memphis TN,6
80867,Charleston SC,6
80923,Chicago IL,6
80978,New Orleans LA,6
80978,Los Angeles CA,6
81051,Los Angeles CA,6
81051,Chicago IL,6
81278,Charleston SC,6
81291,Chicago IL,6
81446,Charleston SC,6
81446,Chicago IL,6
81449,New Orleans LA,6
81449,Memphis TN,6
81471,Memphis TN,6
81471,New Orleans LA,6
81524,Mobile AL,6
81524,Savannah GA,6
81553,Charleston SC,6
81587,New Orleans LA,6
81597,Los Angeles CA,6
81602,Charleston SC,6
81602,Port Authority of New York/New Jersey NY/NJ,6
81616,Mobile AL,6
81654,Charleston SC,6
81674,Port Authority of New York/New Jersey NY/NJ,6
81681,Los Angeles CA,6
81711,Memphis TN,6
81795,Houston TX,6
81855,Houston TX,6
81942,Memphis TN,6
82192,Savannah GA,6
82322,Memphis TN,6
82342,Charleston SC,6
82342,Chicago IL,6
82342,Houston TX,6
82346,Memphis TN,6
82477,Mobile AL,6
82613,Mobile AL,6
82613,New Orleans LA,6
82646,Memphis TN,6
82646,Los Angeles CA,6
82651,New Orleans LA,6
83058,Memphis TN,6
83100,Charleston SC,6
83145,Philadelphia PA,6
83157,Mobile AL,6
83202,Memphis TN,6
83217,Philadelphia PA,6
83440,Savannah GA,6
83441,Mobile AL,6
83463,Philadelphia PA,6
83560,Memphis TN,6
83612,New Orleans LA,6
83612,Chicago IL,6
83612,Mobile AL,6
83638,New Orleans LA,6
83730,Los Angeles CA,6
83902,Houston TX,6
83955,Port Authority of New York/New Jersey NY/NJ,6
83983,Memphis TN,6
